timestamp,click_index,latency_ms,replicas,available_replicas,status,notes
2025-08-18T00:50:41.677816,389,27.8780460357666,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:41.740894,390,31.371116638183594,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:41.789690,391,22.10521697998047,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:41.837616,392,19.287109375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:41.897912,393,32.58848190307617,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:41.962205,394,37.21332550048828,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.005792,395,18.33963394165039,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.049489,396,18.42498779296875,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.105189,397,25.11763572692871,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.168333,398,24.27530288696289,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.228480,399,29.351472854614258,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.275767,400,21.74663543701172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.331278,401,29.163360595703125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.377495,402,20.285606384277344,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.438546,403,35.28475761413574,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.487736,404,22.71556854248047,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.533247,405,19.636869430541992,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.585695,406,23.145198822021484,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.635523,407,23.79918098449707,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.683793,408,21.99244499206543,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.729240,409,19.300222396850586,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.784053,410,28.456926345825195,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.833835,411,20.069360733032227,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.880621,412,21.68560028076172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.931405,413,21.99721336364746,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:42.977750,414,20.235776901245117,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.028833,415,25.96879005432129,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.081662,416,20.973920822143555,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.125595,417,18.404245376586914,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.175393,418,23.007869720458984,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.226439,419,20.77031135559082,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.274574,420,21.337509155273438,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.323502,421,22.521495819091797,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.374947,422,22.300243377685547,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.425535,423,24.570703506469727,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.475949,424,23.06056022644043,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.528288,425,22.953033447265625,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.580140,426,23.54121208190918,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.639168,427,32.98687934875488,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.696869,428,26.7336368560791,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.770592,429,36.79347038269043,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.834734,430,29.036283493041992,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.891881,431,26.131629943847656,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:43.961235,432,26.15976333618164,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.037075,433,41.12052917480469,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.097621,434,32.73653984069824,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.160569,435,31.679391860961914,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.213194,436,24.01280403137207,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.261664,437,21.75617218017578,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.316638,438,24.440765380859375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.386891,439,26.38411521911621,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.456604,440,37.720441818237305,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.529340,441,28.34010124206543,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.593876,442,28.950929641723633,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.670494,443,39.77680206298828,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.750636,444,33.26535224914551,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.819300,445,30.965566635131836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.890901,446,38.09762001037598,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:44.976789,447,46.97918891906738,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.033713,448,29.880523681640625,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.092840,449,27.629613876342773,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.151165,450,29.088735580444336,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.210348,451,22.512435913085938,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.274660,452,29.115915298461914,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.334839,453,25.667190551757812,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.397536,454,30.996084213256836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.473053,455,34.30986404418945,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.541922,456,31.9366455078125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.611547,457,34.69514846801758,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.665071,458,21.03424072265625,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.731208,459,33.24413299560547,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.793096,460,26.98683738708496,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.854218,461,31.398296356201172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.919494,462,24.790525436401367,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:45.986462,463,33.795833587646484,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.045656,464,25.409698486328125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.105970,465,24.145841598510742,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.182499,466,42.92130470275879,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.245866,467,27.165651321411133,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.312391,468,35.506486892700195,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.375261,469,26.81255340576172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.458863,470,51.72991752624512,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.542157,471,37.3387336730957,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.613103,472,38.41567039489746,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.675806,473,26.78370475769043,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.750015,474,41.35584831237793,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.829548,475,45.36700248718262,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.891752,476,30.543804168701172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:46.964403,477,35.61067581176758,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.039795,478,27.8775691986084,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.111599,479,34.34252738952637,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.174959,480,30.803203582763672,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.252917,481,29.65402603149414,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.325476,482,40.370941162109375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.391058,483,29.856204986572266,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.453600,484,30.50708770751953,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.517146,485,27.04620361328125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.592555,486,42.276859283447266,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.653589,487,25.77996253967285,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.723664,488,35.41254997253418,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.781280,489,26.491165161132812,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.859545,490,35.86006164550781,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:47.932509,491,38.79833221435547,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.001218,492,31.15057945251465,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.063286,493,29.070377349853516,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.141910,494,25.603532791137695,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.211514,495,36.58771514892578,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.280112,496,30.62748908996582,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.342618,497,27.784347534179688,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.412620,498,31.525611877441406,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.477466,499,30.144929885864258,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.540135,500,31.171083450317383,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.620319,501,33.52522850036621,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.700312,502,30.8992862701416,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.772484,503,39.45565223693848,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.839659,504,29.35791015625,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.908451,505,28.161048889160156,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:48.977457,506,31.720876693725586,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.051351,507,37.48321533203125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.115749,508,30.07650375366211,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.172635,509,25.165557861328125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.246368,510,42.608022689819336,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.295049,511,21.968841552734375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.344907,512,24.31654930114746,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.390721,513,19.25039291381836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.450022,514,33.144235610961914,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.498185,515,20.44367790222168,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.544642,516,18.694400787353516,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.595094,517,22.50814437866211,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.651432,518,19.066333770751953,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.702100,519,23.69093894958496,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.755353,520,23.319005966186523,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.804925,521,21.7287540435791,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.860757,522,29.80780601501465,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.913662,523,27.651309967041016,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:49.961704,524,20.479679107666016,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.013691,525,21.693944931030273,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.066436,526,24.983882904052734,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.127523,527,34.84916687011719,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.180386,528,23.111343383789062,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.234417,529,26.808500289916992,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.289362,530,23.037433624267578,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.343116,531,26.189804077148438,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.400614,532,26.359081268310547,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.459684,533,24.123191833496094,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.509831,534,22.184133529663086,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.565422,535,22.416114807128906,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.619515,536,26.197433471679688,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.679552,537,25.022268295288086,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.739102,538,29.494762420654297,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.790224,539,24.92833137512207,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.840132,540,20.07770538330078,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.898134,541,30.482053756713867,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:50.953919,542,28.231382369995117,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.002425,543,20.485639572143555,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.060600,544,26.67546272277832,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.119064,545,23.407697677612305,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.170886,546,24.06597137451172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.227720,547,21.632671356201172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.281158,548,24.179458618164062,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.336815,549,22.908926010131836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.389407,550,24.275779724121094,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.442785,551,21.74234390258789,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.493532,552,23.606061935424805,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.550214,553,25.763273239135742,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.599471,554,20.148277282714844,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.652319,555,25.525331497192383,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.706703,556,25.688648223876953,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.765605,557,28.629064559936523,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.814981,558,21.692752838134766,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.878159,559,37.56070137023926,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.933720,560,24.17898178100586,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:51.989703,561,26.114940643310547,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.039055,562,21.68130874633789,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.102138,563,28.275489807128906,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.166932,564,31.336069107055664,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.234140,565,31.80861473083496,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.284093,566,20.76888084411621,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.338433,567,24.636268615722656,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.389612,568,21.401166915893555,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.439522,569,23.629426956176758,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.490115,570,23.183107376098633,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.535555,571,19.190311431884766,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.597389,572,27.9080867767334,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.648430,573,21.36540412902832,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.702110,574,26.458024978637695,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.748495,575,18.98932456970215,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.817284,576,33.963918685913086,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.872329,577,23.863554000854492,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.921248,578,21.968841552734375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:52.971634,579,21.075725555419922,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.025178,580,26.26967430114746,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.078517,581,26.543140411376953,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.133488,582,21.274328231811523,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.185452,583,21.3773250579834,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.237478,584,22.24111557006836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.292088,585,27.61673927307129,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.344030,586,20.69854736328125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.394575,587,23.30613136291504,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.453532,588,30.24458885192871,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.503986,589,20.10488510131836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.555763,590,22.568464279174805,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.606452,591,24.280071258544922,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.655848,592,22.723674774169922,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.701551,593,18.723487854003906,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.752179,594,23.315906524658203,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.802403,595,21.020174026489258,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.851789,596,22.870779037475586,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.903776,597,21.912097930908203,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:53.949719,598,19.756317138671875,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.010175,599,26.217222213745117,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.062586,600,20.772218704223633,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.111586,601,21.17180824279785,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.165646,602,23.295164108276367,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.212289,603,20.449161529541016,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.269415,604,29.9375057220459,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.318854,605,21.68416976928711,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.363055,606,18.885374069213867,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.406110,607,17.895936965942383,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.460602,608,28.348445892333984,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.510651,609,19.799232482910156,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.557829,610,20.550012588500977,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.603189,611,18.636226654052734,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.657040,612,27.879953384399414,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.706437,613,20.96867561340332,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.758307,614,21.990299224853516,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.810421,615,24.69778060913086,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.875092,616,24.15156364440918,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.928251,617,24.796485900878906,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:54.975231,618,19.47808265686035,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.029540,619,28.69725227355957,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.077939,620,24.118900299072266,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.124238,621,19.489288330078125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.175312,622,23.499488830566406,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.224323,623,19.831180572509766,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.278542,624,26.127338409423828,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.338533,625,26.209354400634766,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.410609,626,41.306495666503906,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.458622,627,20.05481719970703,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.509510,628,22.740840911865234,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.556601,629,20.44677734375,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.609186,630,27.759552001953125,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.657361,631,21.401166915893555,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.704946,632,18.576860427856445,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.752338,633,22.243738174438477,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.798085,634,19.115209579467773,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.844474,635,18.915176391601562,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.897764,636,23.122787475585938,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.949641,637,23.226499557495117,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:55.993909,638,18.633604049682617,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.043875,639,19.81830596923828,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.093361,640,21.091699600219727,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.142858,641,21.76690101623535,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.195157,642,25.913238525390625,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.238903,643,18.082141876220703,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.291285,644,22.52340316772461,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.338087,645,19.335508346557617,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.389062,646,24.61528778076172,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.443333,647,23.183584213256836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.497342,648,26.887178421020508,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.545386,649,19.060373306274414,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.594231,650,20.282506942749023,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.643594,651,23.874759674072266,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.690582,652,18.819570541381836,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.765029,653,38.85912895202637,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.815315,654,19.625425338745117,3,2,waiting,"HPA disparado, pods não prontos"
2025-08-18T00:50:56.870011,655,29.278039932250977,3,3,ok,
2025-08-18T00:50:56.917858,656,20.78843116760254,3,3,ok,
2025-08-18T00:50:56.968940,657,24.123191833496094,3,3,ok,
2025-08-18T00:50:57.016204,658,20.638227462768555,3,3,ok,
2025-08-18T00:50:57.065446,659,21.248340606689453,3,3,ok,
2025-08-18T00:50:57.109951,660,18.195152282714844,3,3,ok,
2025-08-18T00:50:57.166853,661,30.854225158691406,3,3,ok,
2025-08-18T00:50:57.214042,662,19.41514015197754,3,3,ok,
2025-08-18T00:50:57.260448,663,20.198822021484375,3,3,ok,
2025-08-18T00:50:57.314066,664,27.545690536499023,3,3,ok,
2025-08-18T00:50:57.366079,665,20.92289924621582,3,3,ok,
2025-08-18T00:50:57.413528,666,20.363569259643555,3,3,ok,
2025-08-18T00:50:57.461247,667,21.37923240661621,3,3,ok,
2025-08-18T00:50:57.506178,668,19.475936889648438,3,3,ok,
2025-08-18T00:50:57.560241,669,28.743267059326172,3,3,ok,
2025-08-18T00:50:57.610755,670,19.09041404724121,3,3,ok,
2025-08-18T00:50:57.658349,671,20.171403884887695,3,3,ok,
2025-08-18T00:50:57.706354,672,21.834135055541992,3,3,ok,
2025-08-18T00:50:57.756230,673,23.8800048828125,3,3,ok,
